CW0615 South Portland             ME US	C0615	0.00	182.00	43.62	-70.31
CW0617 Plover                     WI US	C0617	1.34	199.00	44.44	-89.54
CW0621 Angola                     IN US	C0621	0.00	222.00	41.66	-85.02
CW0625 Bolingbrook                IL US	C0625	1.34	202.00	41.69	-88.09
CW0626 Germantown                 MD US	C0626	0.00	0.00	39.17	-77.29
CW0630 Annandale                  VA US	C0630	0.00	232.00	38.84	-77.17
CW0643 Goldvein                   VA US	C0643	0.00	152.00	38.44	-77.66
CW0645 Whittier                   CA US	C0645	0.00	159.00	33.92	-118.05
CW0646 Guilderland                NY US	C0646	0.00	315.00	42.75	-73.95
CW0653 Tracy                      MN US	C0653	0.89	268.00	44.23	-95.61
CW0657 Madeira Park               BC CA	C0657	0.45	346.00	49.60	-124.04
CW0666 Reston                     VA US	C0666	0.00	116.00	38.99	-77.33
CW0672 Sumner                     WA US	C0672	0.00	237.00	47.22	-122.21
CW0673 Moapa                      NV US	C0673	0.00	301.00	36.10	-114.10
CW0676 Salisbury                  MD US	C0676	0.00	93.00	38.28	-75.75
CW0692 Little Switzerland         NC US	C0692	0.00	199.00	35.85	-82.10
CW0693 Henderson                  NV US	C0693	1.34	347.00	35.99	-114.93
CW0694 Alligator Point            FL US	C0694	0.00	341.00	29.90	-84.36
CW0698 Apple Valley               MN US	C0698	1.34	236.00	44.76	-93.22
CW0699 Largo                      FL US	C0699	0.00	0.00	27.88	-82.73
CW0702 Pagosa Springs             CO US	C0702	0.00	324.00	37.19	-107.06
CW0706 Athena                     OR US	C0706	1.34	327.00	45.81	-118.42
CW0714 Plymouth                   MI US	C0714	0.00	217.00	42.35	-83.46
CW0720 Bellflower                 CA US	C0720	0.00	162.00	33.89	-118.13
CW0722 Gex                           FR	C0722	0.45	26.00	46.32	6.07
CW0725 Wimberley                  TX US	C0725	1.34	213.00	29.98	-98.09
CW0728 Avon                       CT US	C0728	0.00	298.00	41.78	-72.87
CW0730 Castine                    ME US	C0730	4.47	265.00	44.39	-68.80
CW0732 Seneca                     OR US	C0732	0.00	0.00	44.13	-118.97
CW0736 Rochester                  NY US	C0736	0.00	210.00	43.24	-77.66
CW0750 Cle Elum                   WA US	C0750	0.00	306.00	47.20	-120.98
CW0755 Charlotte                  NC US	C0755	0.00	315.00	35.25	-80.65
CW0756 Benjamin                   UT US	C0756	8.49	318.00	40.08	-111.73
CW0757 Columbia                   SC US	C0757	0.00	139.00	34.09	-81.14
CW0762 Flower Mound               TX US	C0762	0.89	152.00	33.06	-97.07
CW0766 Raymond                    NH US	C0766	0.00	90.00	43.05	-71.20
CW0773 Dove                       MO US	C0773	2.68	179.00	37.77	-92.65
CW0774 Brunswick                  ME US	C0774	0.00	188.00	43.87	-69.86
CW0779 Trabuco Canyon             CA US	C0779	0.45	198.00	33.65	-117.57
CW0783 Valparaiso                 IN US	C0783	0.00	186.00	41.42	-87.15
CW0786 Smithtown                  NY US	C0786	0.00	69.00	40.85	-73.17
CW0791 Belmont                    CA US	C0791	3.13	264.00	37.50	-122.31
CW0793 Seattle                    WA US	C0793	0.00	130.00	47.64	-122.41
CW0799 Ocean Park                 WA US	C0799	0.00	282.00	46.48	-124.05
CW0801 South Portland             ME US	C0801	1.34	301.00	43.64	-70.23
CW0802 Fredericksburg             VA US	C0802	0.00	339.00	38.30	-77.46
CW0803 Concord                    NC US	C0803	0.00	96.00	35.37	-80.65
CW0811 West Hartford              CT US	C0811	0.00	198.00	41.74	-72.74
CW0814 Jasper                     GA US	C0814	0.00	106.00	34.51	-84.34
CW0815 Pegram                     TN US	C0815	0.00	349.00	36.10	-87.04
CW0817 Denton                     TX US	C0817	0.89	171.00	33.16	-97.13
CW0819 Manzanita                  OR US	C0819	0.00	21.00	45.71	-123.94
CW0825 Sweet Home                 OR US	C0825	0.00	190.00	44.40	-122.70
CW0829 Olin                       IA US	C0829	0.89	195.00	41.97	-90.96
CW0834 Gackle                     ND US	C0834	0.89	308.00	46.63	-99.14
CW0837 Hays                       KS US	C0837	2.68	113.00	38.87	-99.30
CW0841 Lambertville               NJ US	C0841	0.00	311.00	40.36	-74.94
CW0845 East Hampton               MA US	C0845	0.00	248.00	42.25	-72.68
CW0856 Kingwood                   TX US	C0856	0.00	275.00	30.07	-95.20
CW0857 Hancock                    NH US	C0857	0.45	230.00	43.00	-72.01
CW0863 Mendon                     MA US	C0863	0.00	0.00	42.09	-71.57
CW0873 Chenango Bridge            NY US	C0873	0.00	354.00	42.17	-75.89
CW0877 Bynum                      NC US	C0877	0.00	59.00	35.76	-79.10
FSUMET Tallahassee                FL US	C0900	0.00	295.00	30.45	-84.30
NORLND Miami                      FL US	C0901	0.00	277.00	25.95	-80.22
STEVNS Carol City                 FL US	C0902	0.00	38.00	25.92	-80.33
BRWNVL Miami                      FL US	C0908	0.00	271.00	25.82	-80.24
SPRNGS Miami Springs              FL US	C0910	0.00	229.00	25.82	-80.27
NTLLS Miami Beach                 FL US	C0911	0.89	223.00	25.81	-80.13
CITRUS Miami                      FL US	C0913	0.45	264.00	25.78	-80.23
CNTNNL Miami                      FL US	C0919	0.00	274.00	25.57	-80.33
REDLND Homestead                  FL US	C0920	0.00	311.00	25.54	-80.45
CW0927 Apopka                     FL US	C0927	0.00	158.00	28.70	-81.47
CW0929 Arouville les mantes          FR	C0929	3.13	191.00	48.90	1.72
CW0930 Highlands                  NC US	C0930	0.00	76.00	35.09	-83.17
CW0934 Lynn                       MA US	C0934	0.00	301.00	42.48	-70.95
CW0947 Yorktown                   VA US	C0947	0.00	136.00	37.17	-76.47
CW0949 Heist-op-den-Berg             BE	C0949	0.89	208.00	51.07	4.70
CW0956 Worthington                WV US	C0956	0.00	300.00	39.46	-80.25
CW0958 El Paso                    TX US	C0958	0.89	140.00	31.92	-106.44
CW0964 Georgetown                 TX US	C0964	1.79	183.00	30.62	-97.58
CW0965 Hastings                   NE US	C0965	0.00	52.00	40.60	-98.40
CW0968 Alleman                    IA US	C0968	0.00	0.00	41.81	-93.60
CW0974 Saratoga Springs           UT US	C0974	9.83	292.00	40.29	-111.88
CW0979 Mobile                     AL US	C0979	0.00	124.00	30.72	-88.18
CW1000 Porterville                CA US	C1000	0.00	318.00	36.09	-119.06
CW1001 Almira                     WA US	C1001	0.45	209.00	47.82	-118.90
CW1004 Auburn                     NY US	C1004	0.00	135.00	42.94	-76.54
CW1010 Sisters                    OR US	C1010	0.00	334.00	44.30	-121.54
CW1012 Boxford                    MA US	C1012	0.00	308.00	42.72	-71.03
CW1014 Crystal Lake               IL US	C1014	1.79	257.00	42.21	-88.35
CW1017 Arlington                  MA US	C1017	1.79	262.00	42.41	-71.15
CW1020 Tehachapi                  CA US	C1020	0.00	311.00	35.15	-118.49
CW1022 Clayton                    CA US	C1022	0.00	155.00	37.93	-121.93
CW1028 Friendswood                TX US	C1028	0.00	207.00	29.47	-95.22
CW1033 Lebanon                    TN US	C1033	0.45	99.00	36.23	-86.38
CW1035 Port Townsend              WA US	C1035	0.45	203.00	48.12	-122.76
CW1043 La Pine                    OR US	C1043	0.00	16.00	43.65	-121.57
CW1052 Ennis                      TX US	C1052	2.24	117.00	32.35	-96.62
CW1053 Monroe Twp                 NJ US	C1053	0.00	289.00	40.30	-74.40
CW1055 Oxford                     GA US	C1055	0.00	69.00	33.70	-83.83
CW1057 Racine                     WI US	C1057	0.45	175.00	42.76	-87.82
CW1064 Newport                    NH US	C1064	0.00	239.00	43.40	-72.13
CW1066 Blackpool                     UK	C1066	0.00	96.00	53.80	-3.02
CW1068 Georgetown                    KY	C1068	0.89	80.00	19.34	-81.39
CW1074 Wasilla                    AK US	C1074	0.00	267.00	61.62	-149.37
CW1075 Boardman                   OR US	C1075	0.00	154.00	45.84	-119.71
CW1085 Mifflinburg                PA US	C1085	0.00	271.00	40.92	-77.05
CW1091 Toms River                 NJ US	C1091	1.34	252.00	39.97	-74.12
CW1096 Bay View                   WI US	C1096	0.89	178.00	42.98	-87.89
CW1097 Billerica                  MA US	C1097	0.00	295.00	42.54	-71.27
CW1100 Regina                    SAS CA	C1100	2.24	337.00	50.50	-104.68
CW1102 Wallowa                    OR US	C1102	0.00	96.00	45.57	-117.53
CW1104 Ennis                      TX US	C1104	0.89	106.00	32.33	-96.63
CW1110 Townsville                    AU	C1110	0.45	54.00	-19.34	146.72
CW1115 Wallington                    UK	C1115	0.89	211.00	51.36	-0.15
CW1120 Goteborg                      SE	C1120	4.92	208.00	58.01	11.59
CW1121 Boras                         SE	C1121	2.68	229.00	57.71	12.96
CW1122 Page                       AZ US	C1122	1.34	251.00	36.90	-111.47
CW1123 Newburgh                   IN US	C1123	0.00	0.00	37.98	-87.43
CW1126 Earlwood                  NSW AU	C1126	0.00	120.00	-33.93	151.12
CW1130 Kanab                      UT US	C1130	0.00	174.00	37.04	-112.43
CW1134 Pierce                     NE US	C1134	0.89	151.00	42.15	-97.45
CW1136 Nagu/Nauvo                    FI	C1136	3.13	184.00	60.19	21.90
CW1138 Otis Orchards              WA US	C1138	0.00	82.00	47.70	-117.10
CW1139 Middletown                 NY US	C1139	0.00	181.00	41.46	-74.52
CW1146 Big Pine Keys              FL US	C1146	0.89	180.00	24.67	-81.34
CW1157 Swadlincote                   UK	C1157	0.89	296.00	52.79	-1.58
CW1161 Duanesburg                 NY US	C1161	0.00	300.00	42.74	-74.09
CW1166 Saratoga                   CA US	C1166	0.00	54.00	37.26	-122.05
CW1169 Monument                   CO US	C1169	0.00	284.00	39.10	-104.76
CW1170 Antwerp                       BE	C1170	3.58	220.00	51.36	4.31
CW1172 Uddevalla                     SE	C1172	3.13	186.00	58.20	11.92
CW1180 Frederick                  MD US	C1180	0.00	0.00	39.43	-77.43
CW1187 Laurel                     IN US	C1187	0.00	287.00	39.51	-85.25
CW1188 Frisco                     TX US	C1188	0.45	136.00	33.15	-96.88
CW1190 Lancaster                  CA US	C1190	2.24	244.00	34.69	-118.18
CW1192 Aransas Pass               TX US	C1192	4.47	164.00	27.91	-97.16
CW1195 Muncie                     IN US	C1195	0.00	192.00	40.21	-85.48
CW1196 Moorebank                     AU	C1196	0.00	200.00	-33.98	150.93
CW1200 Lake Barrington            IL US	C1200	1.34	193.00	42.19	-88.16
CW1203 Saluda                     NC US	C1203	0.00	224.00	35.20	-82.37
CW1204 Temple                     TX US	C1204	0.00	146.00	31.08	-97.39
CW1209 Ocoee                      FL US	C1209	0.00	179.00	28.59	-81.53
CW1215 Jackson                    MO US	C1215	0.00	75.00	37.23	-89.57
CW1216 Lake City                  IA US	C1216	0.00	274.00	42.27	-94.73
CW1218 Saginaw                    TX US	C1218	3.13	169.00	32.90	-97.40
CW1227 Barre                      MA US	C1227	0.00	266.00	42.40	-72.14
CW1229 Appleton                   WI US	C1229	3.58	232.00	44.27	-88.43
CW1231 Lillian                    AL US	C1231	0.00	11.00	30.38	-87.48
CW1232 Greeley                    CO US	C1232	2.24	341.00	40.40	-104.72
CW1233 Eagle River                AK US	C1233	0.00	358.00	61.33	-149.56
CW1234 Breitenstein                  DE	C1234	0.00	81.00	48.63	9.05
CW1235 Essex Junction             VT US	C1235	0.00	105.00	44.49	-73.10
CW1236 Beltsville                 MD US	C1236	0.00	311.00	39.04	-76.94
CW1238 St.Ansgar                  IA US	C1238	1.34	210.00	43.38	-92.92
CW1245 Lohja                         FI	C1245	0.89	141.00	60.24	24.07
CW1246 Hartselle                  AL US	C1246	0.00	346.00	34.46	-86.97
CW1247 Helena                     MT US	C1247	0.89	202.00	46.54	-111.96
CW1251 Helena                     AL US	C1251	0.00	357.00	33.27	-86.83
CW1253 Chicago                    IL US	C1253	0.00	180.00	41.99	-87.69
CW1254 Noorat                    VIC AU	C1254	0.00	269.00	-38.19	142.93
CW1260 Limbricht                     NL	C1260	1.79	118.00	51.01	5.84
CW1261 Nakskov                       DK	C1261	3.13	199.00	54.79	11.16
CW1264 Rotorua                       NZ	C1264	4.47	274.00	-38.13	176.20
CW1265 Lakewood                   WA US	C1265	0.00	263.00	47.15	-122.55
CW1275 Dallas                     TX US	C1275	0.89	149.00	32.72	-96.84
CW1278 Brugge                        BE	C1278	7.15	235.00	51.09	3.29
CW1283 Abington                   MA US	C1283	0.00	225.00	42.10	-70.94
CW1286 Porto                         PT	C1286	0.00	163.00	40.93	-8.55
CW1289 Yambuk                        AU	C1289	1.34	349.00	-38.29	142.03
CW1291 Rochester                  NY US	C1291	0.00	265.00	43.13	-77.70
CW1293 Broomfield                 CO US	C1293	3.13	20.00	39.93	-105.02
CW1300 Rivarolo C.se                 IT	C1300	0.00	156.00	45.55	8.21
CW1301 Sammamish                  WA US	C1301	0.00	193.00	47.59	-122.04
CW1309 Luling                     TX US	C1309	0.00	198.00	29.68	-97.65
CW1311 Laguna Niguel              CA US	C1311	0.45	118.00	33.51	-117.71
CW1317 Elkton                     MD US	C1317	0.00	235.00	39.56	-75.90
CW1320 Middlefart                    DK	C1320	3.13	277.00	55.50	9.75
CW1322 Clinton Tnsp.              MI US	C1322	0.00	314.00	42.61	-82.91
CW1323 Hagerstown                 MD US	C1323	1.34	150.00	39.64	-77.70
CW1324 Sydney Hills                  AU	C1324	0.00	140.00	-33.76	151.03
CW1327 Holder                     FL US	C1327	0.00	137.00	28.94	-82.42
CW1330 Vordingborg                   DK	C1330	0.89	267.00	54.98	11.88
CW1334 Chester                    MT US	C1334	0.00	281.00	48.51	-110.96
CW1335 Allenton                   WI US	C1335	0.00	233.00	43.40	-88.37
CW1340 Sao Jose Campos               BR	C1340	0.00	180.00	-23.21	-45.91
CW1344 Thompson                   CT US	C1344	0.00	119.00	41.97	-71.92
CW1351 Alpine                     TX US	C1351	4.02	140.00	30.28	-103.58
CW1352 Greensboro                 NC US	C1352	0.00	133.00	36.07	-79.77
CW1367 N.Middletown               NJ US	C1367	0.45	254.00	40.44	-74.11
CW1370 Newark                     NY US	C1370	0.45	283.00	43.01	-77.12
CW1387 Hughesville                MD US	C1387	0.00	182.00	38.52	-76.76
CW1390 East Haven                 CT US	C1390	0.00	274.00	41.29	-72.87
CW1393 Los Gatos                  CA US	C1393	0.00	51.00	37.21	-121.96
CW1394 Sandy Pt. Shores           WA US	C1394	1.34	103.00	48.80	-122.71
CW1407 Vero Beach                 FL US	C1407	0.45	159.00	27.56	-80.39
CW1411 Vischer Ferry              NY US	C1411	0.00	315.00	42.80	-73.82
CW1412 Chula Vista                CA US	C1412	0.00	155.00	32.63	-117.06
CW1414 Great Falls                VA US	C1414	0.00	198.00	39.03	-77.31
CW1415 West Valley City           UT US	C1415	3.13	0.00	40.69	-112.01
CW1418 Brookhaven                 MS US	C1418	0.00	87.00	31.58	-90.45
CW1428 Gunnison                   CO US	C1428	0.89	356.00	38.55	-106.93
CW1429 Walnut                     IL US	C1429	1.34	209.00	41.61	-89.55
CW1437 Ellicott City              MD US	C1437	0.00	339.00	39.30	-76.85
CW1438 Temecula                   CA US	C1438	0.89	219.00	33.58	-117.02
CW1439 Jonestown                  PA US	C1439	0.00	305.00	40.40	-76.48
CW1440 Champaign                  IL US	C1440	0.00	206.00	40.11	-88.30
CW1442 Centralia                  WA US	C1442	0.45	305.00	46.72	-122.96
CW1444 Hyannis                    MA US	C1444	0.00	234.00	41.70	-70.21
CW1454 Indianapolis               IN US	C1454	0.00	247.00	39.97	-86.14
CW1459 Smithsburg                 MD US	C1459	0.00	71.00	39.63	-77.60
CW1464 Lutzerath                     DE	C1464	3.58	202.00	50.13	7.02
CW1465 Weaverville                NC US	C1465	0.00	20.00	35.70	-82.60
CW1466 Goodyear                   AZ US	C1466	0.89	250.00	33.45	-112.41
CW1469 Berlin                     MA US	C1469	0.00	139.00	42.38	-71.64
CW1470 Durham                     NC US	C1470	0.00	32.00	35.99	-78.83
CW1475 San Antonio                TX US	C1475	0.89	226.00	29.45	-98.54
CW1477 Waynesboro                 MS US	C1477	0.00	351.00	31.68	-88.67
CW1478 Kaplan                     LA US	C1478	0.00	46.00	30.01	-92.28
CW1479 Mandurah                      AU	C1479	4.47	347.00	-32.60	115.80
CW1480 Eagle River                AK US	C1480	0.00	329.00	61.30	-149.53
CW1481 Richmond                   VA US	C1481	0.00	210.00	37.46	-77.33
CW1484 Ventura                    CA US	C1484	1.34	351.00	34.28	-119.18
CW1485 Coventry                   RI US	C1485	0.00	340.00	41.67	-71.62
CW1486 Dade City                  FL US	C1486	0.00	120.00	28.37	-82.21
CW1487 Springfield                OH US	C1487	0.00	123.00	39.10	-83.20
CW1488 Annandale                  MN US	C1488	0.89	219.00	45.26	-94.12
CW1492 Spofford                   NH US	C1492	0.00	212.00	42.91	-72.39
CW1500 Winchester                 VA US	C1500	0.00	155.00	39.10	-78.18
CW1505 Florissant                 CO US	C1505	0.45	66.00	38.95	-105.27
CW1507 Kansas City                MO US	C1507	0.00	120.00	39.26	-94.54
CW1515 Seattle                    WA US	C1515	0.45	350.00	47.69	-122.39
CW1521 Huntington Beach           CA US	C1521	0.00	248.00	33.67	-117.97
CW1523 Dripping Springs           TX US	C1523	0.89	150.00	30.28	-98.07
CW1524 Chittenango                NY US	C1524	0.00	278.00	43.14	-75.87
CW1525 Firenze                       IT	C1525	2.68	246.00	43.80	11.20
CW1529 Ipswich                       AU	C1529	0.00	286.00	-27.62	152.76
CW1536 Belle Chasse               LA US	C1536	0.00	198.00	29.83	-90.01
CW1537 Seal Rock                  OR US	C1537	0.00	292.00	44.53	-124.07
CW1542 Motunau Beach                 NZ	C1542	6.26	285.00	-43.05	173.08
CW1544 Apex                       NC US	C1544	1.34	154.00	35.72	-78.87
CW1550 Halethorpe                 MD US	C1550	0.00	202.00	39.24	-76.70
CW1554 South Jordan               UT US	C1554	0.00	0.00	40.55	-111.93
CW1555 Rotterdam                     NL	C1555	4.47	224.00	52.00	4.70
CW1558 Orting                     WA US	C1558	0.00	131.00	47.06	-122.18
CW1560 Vancouver                  BC CA	C1560	0.45	134.00	49.29	-123.05
CW1562 Leicester                     UK	C1562	0.45	295.00	52.59	-1.09
CW1566 Gloucester                 VA US	C1566	0.00	120.00	37.55	-76.53
CW1569 Grayslake                  IL US	C1569	0.45	275.00	42.33	-88.02
CW1574 Camp Springs               MD US	C1574	0.00	199.00	38.82	-76.92
CW1575 Denver                     CO US	C1575	0.89	329.00	39.75	-105.04
CW1577 Olympia                    WA US	C1577	0.00	295.00	47.00	-122.77
CW1578 Prospect                   CT US	C1578	0.00	225.00	41.52	-73.02
CW1582 Dothan                     AL US	C1582	0.00	202.00	31.15	-85.42
CW1587 Cary                       NC US	C1587	0.00	164.00	35.77	-78.85
CW1589 London                        UK	C1589	1.34	240.00	54.58	-0.12
CW1590 Sterlington                LA US	C1590	0.00	106.00	32.69	-92.05
CW1591 Evergreen                  CO US	C1591	1.34	90.00	39.68	-105.36
CW1593 Spokane                    WA US	C1593	1.34	155.00	47.61	-117.34
CW1597 Los Gatos                  CA US	C1597	0.00	0.00	37.24	-121.95
CW1599 Willard                    MO US	C1599	0.00	179.00	37.41	-93.42
CW1601 Socorro                    NM US	C1601	4.47	294.00	34.07	-106.91
CW1614 Victorville                CA US	C1614	0.45	248.00	34.49	-117.31
CW1616 Lawrence                   KS US	C1616	1.34	168.00	38.97	-95.29
CW1617 Falcon                     CO US	C1617	0.00	304.00	38.95	-104.60
CW1619 Falmouth                   VA US	C1619	0.00	31.00	38.29	-77.42
CW1620 Abingdon                   MD US	C1620	0.00	240.00	39.48	-76.30
CW1621 Reubens                    ID US	C1621	2.24	200.00	46.35	-116.53
CW1623 Portsmouth                 VA US	C1623	0.00	135.00	36.87	-76.37
CW1625 Oak Harbor                 WA US	C1625	2.24	344.00	48.31	-122.68
CW1626 Fourmies                      FR	C1626	2.68	241.00	50.02	4.04
CW1627 San Antonio                TX US	C1627	0.89	198.00	29.64	-98.50
CW1631 Greene                     NY US	C1631	0.00	332.00	42.30	-75.79
CW1640 Niceville                  FL US	C1640	0.00	4.00	30.48	-86.41
CW1643 Dessau                        DE	C1643	5.36	230.00	51.84	12.25
CW1652 Maarn                         NL	C1652	1.79	163.00	52.07	5.38
CW1657 Eagle Creek                OR US	C1657	0.00	189.00	45.35	-122.36
CW1661 Woodinville                WA US	C1661	0.00	287.00	47.73	-122.09
CW1662 Hagerstown                 MD US	C1662	0.00	90.00	39.69	-77.76
CW1667 Rehoboth Beach             DE US	C1667	0.00	221.00	38.72	-75.10
CW1675 Spa                           BE	C1675	2.24	216.00	50.61	5.95
CW1676 Highland                   MD US	C1676	0.00	325.00	39.18	-76.96
CW1677 Monongah                   WV US	C1677	0.00	345.00	39.45	-80.22
CW1685 Olympia                    WA US	C1685	0.00	0.00	47.00	-122.83
CW1692 Kane                       PA US	C1692	0.00	7.00	41.66	-78.81
CW1698 Gilford                    NH US	C1698	1.79	99.00	43.56	-71.42
CW1700 Lohja                         FI	C1700	0.45	78.00	60.18	24.00
CW1701 Solomons                   MD US	C1701	0.89	292.00	38.32	-76.45
CW1703 Butler                     PA US	C1703	0.00	161.00	40.80	-79.90
CW1708 Warrington                 PA US	C1708	0.00	8.00	40.25	-75.13
CW1709 Kewanee                    IL US	C1709	0.45	168.00	41.24	-89.93
CW1710 Nelson                        NZ	C1710	3.58	253.00	-41.26	173.30
CW1712 Aaronsburg                 PA US	C1712	0.00	315.00	40.91	-77.46
CW1716 Aurora                     CO US	C1716	3.58	25.00	39.74	-104.75
CW1718 Nye                        MT US	C1718	1.34	337.00	45.41	-109.87
CW1719 Key Largo                  FL US	C1719	0.00	340.00	25.12	-80.42
CW1723 Woodstock                  IL US	C1723	0.45	249.00	42.31	-88.45
CW1724 Reno                       NV US	C1724	0.00	121.00	39.05	-119.08
CW1727 Marlborough                CT US	C1727	0.00	219.00	41.62	-72.45
CW1729 Cambridge                  MD US	C1729	0.00	356.00	38.58	-76.09
CW1730 Chandler                   AZ US	C1730	0.89	112.00	33.24	-111.87
CW1731 Lenexa                     KS US	C1731	0.00	182.00	38.97	-94.75
CW1733 S. Miami                   FL US	C1733	0.00	217.00	25.70	-80.33
CW1734 Newport                       UK	C1734	0.45	278.00	50.72	-1.27
CW1735 Succasunna                 NJ US	C1735	0.00	353.00	40.87	-74.63
CW1738 Munich                        DE	C1738	0.00	200.00	48.11	11.71
CW1744 Simpsonville               SC US	C1744	0.00	114.00	34.70	-82.30
CW1749 Stamford                   TX US	C1749	5.81	175.00	33.02	-99.88
CW1753 Portland                   OR US	C1753	0.00	239.00	45.51	-122.73
CW1758 Lake City                  FL US	C1758	0.00	168.00	30.18	-82.63
CW1763 Elbert                     CO US	C1763	0.89	36.00	39.12	-104.55
CW1765 Ottawa                     ON CA	C1765	0.00	233.00	45.30	-75.85
CW1767 Salisbury                  MD US	C1767	0.00	294.00	38.40	-75.70
CW1768 Acton                      ME US	C1768	0.00	0.00	43.56	-70.94
CW1772 Yucaipa                    CA US	C1772	0.00	121.00	34.02	-117.03
CW1773 Lisbon                     NH US	C1773	0.00	265.00	44.21	-71.92
CW1775 Lake Ozark                 MO US	C1775	0.00	236.00	38.22	-92.71
CW1780 Wytheville                 VA US	C1780	0.00	176.00	36.92	-81.17
CW1781 Pontiac                    MI US	C1781	0.00	186.00	42.67	-83.26
CW1789 Loma Rica                  CA US	C1789	0.00	174.00	39.31	-121.44
CW1792 Saratoga                   CA US	C1792	0.00	356.00	37.27	-122.02
CW1794 Juno Beach                 FL US	C1794	0.00	193.00	26.87	-80.07
CW1799 Colorado Springs           CO US	C1799	0.00	97.00	38.93	-104.77
CW1800 Basin                      WY US	C1800	0.00	281.00	44.38	-108.04
CW1817 Elkton                     MD US	C1817	0.00	0.00	39.59	-75.84
CW1819 Satellite Beach            FL US	C1819	0.00	215.00	28.20	-80.60
CW1820 Westwood                   MA US	C1820	0.00	289.00	42.21	-71.16
CW1823 Kirkland                   WA US	C1823	0.00	339.00	47.70	-122.24
CW1824 Langley                    WA US	C1824	0.00	0.00	48.00	-122.48
CW1828 Joshua Tree                CA US	C1828	1.34	248.00	34.10	-116.32
CW1835 Jasper                     MI US	C1835	0.00	239.00	41.76	-84.03
CW1836 Bel Air                    MD US	C1836	0.00	356.00	39.53	-76.30
CW1837 Whitby                    ONT CA	C1837	0.00	332.00	43.91	-78.93
CW1840 Mustang                    OK US	C1840	1.34	158.00	35.39	-97.80
CW1842 Crewe                      VA US	C1842	0.45	182.00	37.18	-78.14
CW1843 Drexel Hill                PA US	C1843	0.00	235.00	39.96	-75.29
CW1844 Boulder Creek              CA US	C1844	0.00	96.00	37.13	-122.11
CW1845 Lawrence                   KS US	C1845	0.00	178.00	38.94	-95.28
CW1848 Southern Shores            NC US	C1848	2.68	80.00	36.11	-75.72
CW1849 Corinth                    MS US	C1849	0.00	355.00	34.95	-88.50
CW1851 Cumming                    GA US	C1851	0.00	322.00	34.10	-84.23
CW1852 New Harbor                 ME US	C1852	0.89	279.00	43.88	-69.49
CW1855 Liberal                    OR US	C1855	0.00	74.00	45.19	-122.59
CW1859 Sykesville                 MD US	C1859	0.00	342.00	39.37	-76.92
CW1861 Thousand Oaks              CA US	C1861	0.00	215.00	34.18	-118.89
CW1864 Anadarko                   OK US	C1864	0.89	38.00	35.05	-98.26
CW1873 Groningen                     NL	C1873	0.00	84.00	53.25	6.58
CW1877 Mt. Juliet                 TN US	C1877	0.00	64.00	36.28	-86.55
CW1879 Charleston                 WV US	C1879	0.00	128.00	38.32	-81.51
CW1886 Meriden                    CT US	C1886	0.00	248.00	41.52	-72.82
CW1890 Ft. Frances                   CA	C1890	0.89	285.00	48.61	-93.41
CW1892 Tracy                      CA US	C1892	0.89	274.00	37.73	-121.43
CW1898 St. Paul                   MN US	C1898	0.00	190.00	44.99	-93.08
CW1906 Warrenton                  MO US	C1906	0.00	165.00	38.79	-91.12
CW1907 Riverside                  CA US	C1907	0.00	130.00	33.88	-117.49
CW1912 Valrico                    FL US	C1912	0.00	205.00	27.87	-82.25
CW1916 Atlanta                    IN US	C1916	0.00	305.00	40.22	-86.10
CW1921 Clermont                   FL US	C1921	0.00	203.00	28.49	-81.78
CW1923 Aalst                         BE	C1923	0.00	202.00	50.93	4.03
CW1925 Waco                       TX US	C1925	0.89	180.00	31.57	-97.07
CW1929 Leadville                  CO US	C1929	0.00	75.00	39.27	-106.32
CW1938 Tillamook                  OR US	C1938	0.00	55.00	45.43	-123.94
CW1942 Leeds                      AL US	C1942	0.00	342.00	33.55	-86.53
CW1943 Seattle                    WA US	C1943	0.00	248.00	47.67	-122.29
CW1949 Kamuela                    HI US	C1949	0.89	165.00	20.08	-155.85
CW1950 Boulder Creek              CA US	C1950	0.45	112.00	37.17	-122.14
CW1954 Gaylord                    MI US	C1954	0.00	0.00	44.99	-84.64
CW1961 Bartlesville               OK US	C1961	2.68	148.00	36.69	-95.83
CW1964 Duncan                     BC CA	C1964	0.00	75.00	48.70	-123.70
CW1981 Lander S.Elementary        WY US	C1981	1.34	245.00	42.83	-108.73
CW1984 Hampstead                  NH US	C1984	0.00	349.00	42.91	-71.22
CW1986 Indianapolis               IN US	C1986	0.00	250.00	39.69	-86.06
CW1987 Albuquerque                NM US	C1987	1.34	75.00	35.13	-106.51
CW1988 Brookfield                 WI US	C1988	0.00	205.00	43.09	-88.15
CW1989 Ft.Lauderdale              FL US	C1989	0.45	292.00	26.10	-80.22
CW1991 Centennial                 CO US	C1991	2.68	28.00	39.59	-104.76
CW1993 Lyndonville                VT US	C1993	0.00	16.00	44.57	-72.02
CW1999 Aromas                     CA US	C1999	0.89	188.00	36.87	-121.66
CW2001 Madrid                     IA US	C2001	0.00	175.00	41.87	-93.81
CW2002 Lander                     WY US	C2002	1.34	323.00	42.88	-108.73
CW2005 Rio Piedras                PR US	C2005	0.00	100.00	18.40	-66.04
CW2007 Guatemala City                GT	C2007	1.34	0.00	14.58	-90.52
